🇨🇳国军直播,#genre#
开心俱乐部,https://lunbo.freetv.top/yy/1382735541
大江大河2-高分影视推荐,https://lunbo.freetv.top/yy/1382736797
漫威超级英雄系列,https://lunbo.freetv.top/yy/1354932402
法证先锋,https://lunbo.freetv.top/yy/1354930965
银河护卫队-国外科幻巨作,https://lunbo.freetv.top/yy/1382736815
吾儿可教,https://lunbo.freetv.top/yy/1354932391
家族荣耀-精彩港剧,https://lunbo.freetv.top/yy/1382745103
欢迎来到爆笑剧场,https://lunbo.freetv.top/yy/1382736916
百家讲坛-之女皇武则天,https://lunbo.freetv.top/yy/1354889015
漫画解说,https://lunbo.freetv.top/yy/1382735568
缺宅男女-精彩港剧,https://lunbo.freetv.top/yy/1382745088
超乎意料的国外侦探,https://lunbo.freetv.top/yy/1382735543
大明宫词,https://lunbo.freetv.top/yy/1382745190
�潘磕惺康谝患�-国产喜剧,https://lunbo.freetv.top/yy/1382741637
本山快乐营-爆笑小品,https://lunbo.freetv.top/yy/1354930948
欢乐集结号,https://lunbo.freetv.top/yy/1382749911
吐槽大会 第5季,https://lunbo.freetv.top/yy/1354889009
金装四大才子,https://lunbo.freetv.top/yy/1354926600
什么会让你快乐,https://lunbo.freetv.top/yy/54886912
顺娘-影视剧,https://lunbo.freetv.top/yy/1354930945
丁大命,https://lunbo.freetv.top/yy/1382735579
大力女都奉顺-韩剧,https://lunbo.freetv.top/yy/1382735542
我比你更懂车 你偏不信,https://lunbo.freetv.top/yy/85042287
越策越开心2015,https://lunbo.freetv.top/yy/1382735559
国内侦探电影大全,https://lunbo.freetv.top/yy/1354936134
无敌解压,https://lunbo.freetv.top/yy/1382736897
国外战争,https://lunbo.freetv.top/yy/1382749918
德鲁纳酒店-韩剧,https://lunbo.freetv.top/yy/1354931488
国内战争,https://lunbo.freetv.top/yy/1354930204
守望的天空,https://lunbo.freetv.top/yy/1382736843
冲上云霄2,https://lunbo.freetv.top/yy/1354933556
男生女生向前冲,https://lunbo.freetv.top/yy/1382745122
超燃动作片,https://lunbo.freetv.top/yy/1354936199
熊仔之正义守护-国漫,https://lunbo.freetv.top/yy/1382736836
爱的迫降-韩剧,https://lunbo.freetv.top/yy/1354889042
外国爆笑喜剧,https://lunbo.freetv.top/yy/1382745093
男亲女爱-经典港剧,https://lunbo.freetv.top/yy/1382736715
美国队长史蒂夫,https://lunbo.freetv.top/yy/1382736813
王朝-自然-纪录片,https://lunbo.freetv.top/yy/1354930927
碟中谍系列-国外动作大片,https://lunbo.freetv.top/yy/1354930181
传奇之王-影视剧,https://lunbo.freetv.top/yy/1354926735
笑傲江湖 第2季,https://lunbo.freetv.top/yy/1382736914
越策越开心23-33,https://lunbo.freetv.top/yy/1354930967
心理追凶-港剧,https://lunbo.freetv.top/yy/1354936207
觅食者-美食纪录片,https://lunbo.freetv.top/yy/1382736841
真心想让你幸福,https://lunbo.freetv.top/yy/1382736876
修牛蹄,https://lunbo.freetv.top/yy/1353413683
国外科幻片,https://lunbo.freetv.top/yy/1382735585
一起来笑吧,https://lunbo.freetv.top/yy/1454859415
苦咖啡,https://lunbo.freetv.top/yy/1382736908
笑傲江湖 第1季,https://lunbo.freetv.top/yy/1382749896
国内喜剧,https://lunbo.freetv.top/yy/1382735563
辽宁951瑶瑶姐,https://lunbo.freetv.top/yy/1355281666
丈夫在外有人？真相竟然是！,https://lunbo.freetv.top/yy/1354932375
经典24小时电影剧场,https://lunbo.freetv.top/yy/37880083
蜥蜴世界,https://lunbo.freetv.top/yy/1382735545
白鹿原,https://lunbo.freetv.top/yy/1451064143
大酱园,https://lunbo.freetv.top/yy/1382736824
富滇风云,https://lunbo.freetv.top/yy/1382736853
换子成龙-影视剧,https://lunbo.freetv.top/yy/1354932397
熊出没-国漫,https://lunbo.freetv.top/yy/1354936157
笑声传奇,https://lunbo.freetv.top/yy/1382736880
做你的百变少女,https://lunbo.freetv.top/yy/1355549868
溏心风暴之家好月圆,https://lunbo.freetv.top/yy/1354888747
跳远生命线-优质港剧,https://lunbo.freetv.top/yy/1382735566
摔跤吧爸爸！院线大片,https://lunbo.freetv.top/yy/1382736851
正在直播,https://lunbo.freetv.top/yy/1461178025
催泪战争,https://lunbo.freetv.top/yy/1382745124
国外喜剧电影,https://lunbo.freetv.top/yy/1354936178
无罪推定,https://lunbo.freetv.top/yy/1354936208
10年没洗的地毯,https://lunbo.freetv.top/yy/1354931585
超解压短视频,https://lunbo.freetv.top/yy/1382744423
大家都爱看的港剧,https://lunbo.freetv.top/yy/1382736861
仙灵儿,https://lunbo.freetv.top/yy/1382736887
倚天屠龙记,https://lunbo.freetv.top/yy/1354585252
火线追凶-侦探系列电影,https://lunbo.freetv.top/yy/1382745090
国内动作电影,https://lunbo.freetv.top/yy/1382745176
闲暇观看综艺,https://lunbo.freetv.top/yy/1354932379
国内科幻电影,https://lunbo.freetv.top/yy/1354932444
梦想改造家 第1季,https://lunbo.freetv.top/yy/1382736892
冲上云霄-经典港剧,https://lunbo.freetv.top/yy/1382736833
翡翠凤凰-影视剧,https://lunbo.freetv.top/yy/1354926666
武工队传奇,https://lunbo.freetv.top/yy/22089862

港澳,#genre#
鳳凰中文,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8
鳳凰資訊,http://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰卫视,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰资讯,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰香港,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
寰宇,http://119.23.61.191:8088/TW/zghs/hls.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
中天亚洲,http://198.16.100.90:8278/ctiasia_twn/playlist.m3u8?tid=MFFF9983745599837455&ct=19193&tsum=ee61e179a8c619a076c515514d68e24e
星卫电影,http://198.16.100.90:8278/xingwei_movie/playlist.m3u8?tid=MB7B3700339537003395&ct=19249&tsum=54d5231b311c4cd2b6716eafe88bb0dd
靖天卡通,http://198.16.100.90:8278/jingtiancartoon_twn/playlist.m3u8?tid=MFDF8331008583310085&ct=19249&tsum=ace70a4a198e7d24a6daaeb60aaf3e24
龙华戏剧,http://198.16.100.90:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039
HBO HD,http://198.16.100.90:8278/hbohd_twn/playlist.m3u8?tid=MBBB7425808074258080&ct=19193&tsum=a0bdd395bfc4cf07d9414d5372f59ad2
HBO原创巨献,http://198.16.100.90:8278/hbosignature_twn/playlist.m3u8?tid=MC5C5754321157543211&ct=19225&tsum=2b86077147813534b4cae6dd85bb3c4a
台湾番薯台,https://epg.pw/stream/51cb56342f39e6110b315b4d3c3391ef7b96e4b8cb91bd1e0670393a6da2755f.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
RTHK34,https://epg.pw/stream/6e369058eba43ac78a0c076f78eaa1227afd471bdccf9df70077738d1152e0ba.m3u8
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
RTHK34,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
RTHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8
港台32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
港台35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港電台(RTHK 34),https://livedoc.cgtn.com/1000d/prog_index.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w325767490.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8?
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000&
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8?
耀才财经,https://epg.pw/stream/72e6d938d023bbb1ad2c783c86273475d217a32541d77fb5c4113cfe7ae02b2b.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w316626141.m3u8
CGNTV1,http://live.cgtn.com/1000/prog_index.m3u8
CGNTV2,http://livear.cgtn.com/1000a/prog_index.m3u8
CGNTV3,http://livees.cgtn.com/1000e/prog_index.m3u8
CGNTV4,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGNTV5,https://livedoc.cgtn.com/500d/prog_index.m3u8
港台電視33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
港台電視34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
TVB 亚洲武侠台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
凤凰中文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
凤凰中文,http://210.210.155.37/uq2663/h/h157/index2.m3u8?app_type=web&userid=50n13N0v14nd1&tkn=829341hrjhaq0q30q&chname=Phoenix_Chinese
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳门莲花,http://61.244.22.5/ch3/ch3.live/chunklist.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱1,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8?
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,http://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,http://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8?
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8?
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
BBC新闻,http://tv.balkanweb.com:8081/news24/livestream/playlist.m3u8
CNN新闻,http://livees.cgtn.com/500e/prog_index.m3u8
CNN新闻,https://livees.cgtn.com/1000e/prog_index.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/02.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
秋月剪水,http://huanqiuzhibo.cn/manifest/douyu.php?id=9588891
海峡两岸,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/93dafada4e35457788319f02f5063529/1200.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港麵包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
澳视澳门.720,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视卫星.720,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳视卫星.720,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
澳门体育.720,http://61.244.22.5/ch4/sport_ch4.live/index.m3u8
澳门体育.720,http://61.244.22.5/ch4/sport_ch4.live/master.m3u8
澳门资讯.720,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳门资讯.720,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
澳门综艺.720,http://61.244.22.5/ch6/hd_ch6.live/index.m3u8
澳门综艺.720,http://61.244.22.5/ch6/_definst_/hd_ch6.live/playlist.m3u8
澳视葡文.720,http://61.244.22.5/ch2/ch2.live/index.m3u8
澳视葡文.720,http://61.244.22.5/ch2/ch2.live/playelist.m3u8
澳门2,http://61.244.22.5/ch2/ch2.live/chunklist.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/playlist.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
马尔康综合[geo-blocked],https://epg.pw/stream/730624d47482fed3331196e40e506833a98c72142af419b50c098c0fdedb850b.m3u8
CGTN Europe,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
美·NASA Public Channel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
澳门综艺,http://tdm.jdshipin.com/ch6/hd_ch6.live/playlist.m3u8
1989香港小姐竞选,http://jsmov2.a.yximgs.com/bs3/video-hls/5259922993058236574_hlsb.m3u8
凤凰中文频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
凤凰中文ipv6,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226547/index.m3u8
凤凰中文ipv6,http://[2409:8087:7000:20::16]/wh7f454c46tw3934030395_900687363/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8
凤凰资讯ipv6,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
凤凰资讯ipv6,http://[2409:8087:7000:20::17]/wh7f454c46tw3848616474_-2066516487/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8
文旅香港频道,http://ali-play.lezhibo.com:80/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
TVB--功夫台,https://ali.hlspull.yximgs.com/live/12344.flv
星光视界频道,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
香港32频道台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
动物星球全网,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8

