国军ipv6直播,#genre#
浙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
广东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
东南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
安徽卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
河南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
湖北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
重庆卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
黑龙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
贵州卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
海南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
江西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
北京卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010143/index.m3u8
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/index.m3u8
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/index.m3u8
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010061/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226525/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226532/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
河北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226406/index.m3u8
河北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河北卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/index.m3u8

中国河南频道,#genre#
河南移动戏曲,http://live.dxhmt.cn:9080/19903718786/a9aab4c5eef74da18d684c75c6dd7e10.m3u8
河南戏曲,http://61.163.181.78:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
河南戏曲,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
河南卫视,http://61.163.181.78:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
河南都市,http://61.163.181.78:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
河南民生,http://61.163.181.78:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
河南法治,http://61.163.181.78:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
河南电视剧,http://61.163.181.78:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南新闻,http://61.163.181.78:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
河南睛彩中原,http://live.dxhmt.cn:9080/19903718786/854deb36f8db4c9098cad18cc35bd632.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
郸城新闻综合,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
河南新闻,http://live.dxhmt.cn:9081/tv/10825-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南开封新闻,http://live.dxhmt.cn:9081/tv/10181-1.m3u8
项城电视,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
新郑,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
小品相声轮播,#genre#
龙视本山快乐营,http://www.xuran1983.cn:20230/douyu.php?id=9374865
龙视爱笑会议室,https://www.goodiptv.club/douyu/9375430
龙视开心麻花街,https://www.goodiptv.club/douyu/9374862
赵本山经典小品,https://www.goodiptv.club/douyu/9817716
开心麻花经典小品,https://www.goodiptv.club/douyu/10153463
许君聪经典小品,https://www.goodiptv.club/douyu/10419558
贾玲经典小品,https://www.goodiptv.club/douyu/10419541
辽视组团上春晚,https://www.goodiptv.club/douyu/9406416
3030相声小品,https://www.goodiptv.club/douyu/9286868
内蒙古欢乐驿站,https://www.goodiptv.club/douyu/9365077
电影轮播频道,#genre#
怡寳影院,http://maomao.kandiantv.cn/douyu1.php?id=434971
粤语电影,http://maomao.kandiantv.cn/douyu1.php?id=6566671
神乐影院,http://maomao.kandiantv.cn/douyu1.php?id=85894
苹果影院,http://maomao.kandiantv.cn/douyu1.php?id=2793084
午夜故事,http://maomao.kandiantv.cn/douyu1.php?id=8722254
贝贝影院,http://maomao.kandiantv.cn/douyu1.php?id=431460
蚂蚱影院,http://maomao.kandiantv.cn/douyu1.php?id=6079455
贝爷求生,http://maomao.kandiantv.cn/douyu1.php?id=454867
经典港剧,http://maomao.kandiantv.cn/douyu1.php?id=4549169
表妹影院,http://maomao.kandiantv.cn/douyu1.php?id=5423
荒野建造者,http://maomao.kandiantv.cn/douyu1.php?id=9611578
邦德影院,http://maomao.kandiantv.cn/douyu1.php?id=9292499
可乐影院,http://maomao.kandiantv.cn/douyu1.php?id=20415
特辑影院,http://maomao.kandiantv.cn/douyu1.php?id=3637778
贝爷影院,http://maomao.kandiantv.cn/douyu1.php?id=252802
惊悚影院,http://maomao.kandiantv.cn/douyu1.php?id=96577
漫威影片,http://maomao.kandiantv.cn/douyu1.php?id=6140589
刘德华电影1,http://maomao.kandiantv.cn/douyu1.php?id=2516864
豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422
贝爷影厅2,http://maomao.kandiantv.cn/douyu1.php?id=36337
霍格影片,http://maomao.kandiantv.cn/douyu1.php?id=8814650
冰冰经典电影,http://maomao.kandiantv.cn/douyu1.php?id=74374
科幻系列,http://maomao.kandiantv.cn/douyu1.php?id=8107217
恐怖经典,http://maomao.kandiantv.cn/douyu1.php?id=1165374
华语电影,http://maomao.kandiantv.cn/douyu1.php?id=3928
喜剧电影,http://maomao.kandiantv.cn/douyu1.php?id=9292492
带你看大片,http://maomao.kandiantv.cn/douyu1.php?id=2758565
一起看恐怖片,http://maomao.kandiantv.cn/douyu1.php?id=9412287
平安夜快乐,http://maomao.kandiantv.cn/douyu1.php?id=6863367
片荒的日子,http://maomao.kandiantv.cn/douyu1.php?id=4258555
最新视频,http://maomao.kandiantv.cn/douyu1.php?id=1557505
大胡子魏,http://maomao.kandiantv.cn/douyu1.php?id=8792763
童年回忆,http://maomao.kandiantv.cn/douyu1.php?id=8915074
下饭神剧,http://maomao.kandiantv.cn/douyu1.php?id=276200
悬疑犯罪,http://maomao.kandiantv.cn/douyu1.php?id=9171887
不一样的电影,http://maomao.kandiantv.cn/douyu1.php?id=2632223
烂片的克星,http://maomao.kandiantv.cn/douyu1.php?id=9222870
燕双鹰狄仁杰,http://maomao.kandiantv.cn/douyu1.php?id=3439096
科比、乔丹去,http://maomao.kandiantv.cn/douyu1.php?id=8434598
科幻影视解说,http://maomao.kandiantv.cn/douyu1.php?id=3508304
开心锤锤,http://maomao.kandiantv.cn/douyu1.php?id=9018297
快乐一天,http://maomao.kandiantv.cn/douyu1.php?id=9236042
潘金莲武松,http://maomao.kandiantv.cn/douyu1.php?id=8986636
凛冬之地,http://maomao.kandiantv.cn/douyu1.php?id=8945323
王者峡谷~,http://maomao.kandiantv.cn/douyu1.php?id=9360149
看美剧,http://maomao.kandiantv.cn/douyu1.php?id=8869614
解说柯南,http://maomao.kandiantv.cn/douyu1.php?id=9065082
动漫直播,http://maomao.kandiantv.cn/douyu1.php?id=1487654
1905国内电影,http://ygbh.live/1905.php?id=1905a
1905国外电影,http://ygbh.live/1905.php?id=1905b
邵氏影院@代,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
经典剧场频道,http://live.dxms.top:80/dwy/jdjc.php
吃米滴虫,http://maomao.kandiantv.cn/douyu1.php?id=315457
神乐影院,http://maomao.kandiantv.cn/douyu1.php?id=122402
電影劇場,http://maomao.kandiantv.cn/douyu1.php?id=7575350
经典天龙频道,http://live.dxms.top:80/dwy/jdtl.php
经典金庸频道,http://live.dxms.top:80/dwy/jyjc.php
经典三国频道,http://live.dxms.top:80/dwy/jdsg.php
经典回忆频道,http://live.dxms.top:80/dwy/hyyy.php
星光综合台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
周星驰典@代,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
贝爷影厅✔原,http://159.75.85.63:35455/douyu/252802
李连杰专辑轮播,http://zby.xjqxz.top/lljdy/live.m3u8
抗战专用频道,http://zby.xjqxz.top/kzzypd/live.m3u8
谍战专用频道2,http://zby.xjqxz.top/dzzypd2/live.m3u8
谍战专用频道3,http://zby.xjqxz.top/dzzypd3/live.m3u8
谍战专用频道4,http://zby.xjqxz.top/dzzypd4/live.m3u8
古装武侠剧,http://zby.xjqxz.top/gzwxj/live.m3u8
古装电视剧1,http://zby.xjqxz.top/gzdsj1/live.m3u8
古装电视剧2,http://zby.xjqxz.top/gzdsj2/live.m3u8
古装电视剧3,http://zby.xjqxz.top/gzdsj3/live.m3u8
古装电视剧4,http://zby.xjqxz.top/gzdsj4/live.m3u8
古装电视剧5,http://zby.xjqxz.top/gzdsj5/live.m3u8
都市电视剧1,http://zby.xjqxz.top/dsdsj1/live.m3u8
都市电视剧3,http://zby.xjqxz.top/dsdsj3/live.m3u8
破案警匪,http://zby.xjqxz.top/pajf/live.m3u8
纪录片1,http://zby.xjqxz.top/jlp1/live.m3u8
狂飙,http://zby.xjqxz.top/live9/live.m3u8
警察荣誉,http://zby.xjqxz.top/live16/live.m3u8
后宫·甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
武林外传,http://zby.xjqxz.top/live10/live.m3u8
风吹半夏,http://zby.xjqxz.top/fcbx/live.m3u8
幸福到万家,http://zby.xjqxz.top/xfdwj/live.m3u8
梦华录,http://zby.xjqxz.top/mhl/live.m3u8
去有风的地方,http://zby.xjqxz.top/qyfddf/live.m3u8
唐朝诡事录,http://zby.xjqxz.top/tcgsl/live.m3u8
少年歌行,http://zby.xjqxz.top/sngx/live.m3u8
三体,http://zby.xjqxz.top/st/live.m3u8
向风而行,http://zby.xjqxz.top/xfex/live.m3u8
大秦帝国之裂变,http://zby.xjqxz.top/dqdgzlb/live.m3u8
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8

斗鱼电影轮播,#genre#
周星驰,https://www.goodiptv.club/douyu/122402
刘德华,https://www.goodiptv.club/douyu/2516864
庆余年,https://www.goodiptv.club/douyu/5908256
欢乐综艺,https://www.goodiptv.club/douyu/131977
万合出品,https://www.goodiptv.club/douyu/9220456
邵氏影院,https://www.goodiptv.club/douyu/4246519
吃米滴虫,https://www.goodiptv.club/douyu/315457
高分电影,https://www.goodiptv.club/douyu/7254536
豆瓣高分,https://www.goodiptv.club/douyu/8770422
特辑电影,https://www.goodiptv.club/douyu/3637778
粤语电影,https://www.goodiptv.club/douyu/1226741
国产电影,https://www.goodiptv.club/douyu/5423
喜剧电影,https://www.goodiptv.club/douyu/323876
动作电影,https://www.goodiptv.club/douyu/6763930
恐怖鬼怪,https://www.goodiptv.club/douyu/1165374
童年阴影,https://www.goodiptv.club/douyu/2935323
惊悚电影,https://www.goodiptv.club/douyu/96577
粤语电影,https://www.goodiptv.club/douyu/6566671
华语影视,https://www.goodiptv.club/douyu/3928
神乐影视,https://www.goodiptv.club/douyu/85894
周末影院,https://www.goodiptv.club/douyu/3637765
周末电影,https://www.goodiptv.club/douyu/3637726
刀刀影院,https://www.goodiptv.club/douyu/747764
奶虫影院,https://www.goodiptv.club/douyu/263824
贝爷壹厅,https://www.goodiptv.club/douyu/252802
贝爷贰厅,https://www.goodiptv.club/douyu/4332
贝爷叁厅,https://www.goodiptv.club/douyu/36337
云宝影院,https://www.goodiptv.club/douyu/7305938
花卷影院,https://www.goodiptv.club/douyu/52787
菜园小饼,https://www.goodiptv.club/douyu/1735337
米娅影院,https://www.goodiptv.club/douyu/6537888
橙記港剧,https://www.goodiptv.club/douyu/4549169
大宝影视,https://www.goodiptv.club/douyu/805235
蚂蚱影视,https://www.goodiptv.club/douyu/6079455
怡寶影视,https://www.goodiptv.club/douyu/434971
圆子影视,https://www.goodiptv.club/douyu/6566658
可乐影视,https://www.goodiptv.club/douyu/20415
萌牛影视,https://www.goodiptv.club/douyu/7494871
兔兔影视,https://www.goodiptv.club/douyu/1504768
无双影视,https://www.goodiptv.club/douyu/4870914
下饭神剧,https://www.goodiptv.club/douyu/276200
古装神剧,https://www.goodiptv.club/douyu/338759
酒染影视,https://www.goodiptv.club/douyu/7550220
芊珏影视,https://www.goodiptv.club/douyu/8814650
热门港剧,https://www.goodiptv.club/douyu/5522351
金庸武侠,https://www.goodiptv.club/douyu/7644931
国产剧集,https://www.goodiptv.club/douyu/8157860
国产剧场,https://www.goodiptv.club/douyu/308752
爱情公寓,https://www.goodiptv.club/douyu/2838296
经典剧集,https://www.goodiptv.club/douyu/6863367
李卫当官,https://www.goodiptv.club/douyu/7473576
龙门镖局,https://www.goodiptv.club/douyu/9650860
雍正王朝,https://www.goodiptv.club/douyu/4944033
雍正帝王,https://www.goodiptv.club/douyu/9650836
隋唐演义,https://www.goodiptv.club/douyu/7552568
音乐欣赏,https://www.goodiptv.club/douyu/3186217
舌尖美食,https://www.goodiptv.club/douyu/9650849
史君说剧,https://www.goodiptv.club/douyu/9419771
史剧解说,https://www.goodiptv.club/douyu/297689
老秦说剧,https://www.goodiptv.club/douyu/9650131
老蔡解说,https://www.goodiptv.club/douyu/8869614
长片短解,https://www.goodiptv.club/douyu/9410946
宇哥解说,https://www.goodiptv.club/douyu/8651489
皮皮看动漫,https://www.goodiptv.club/douyu/9837291
开心锤动漫,https://www.goodiptv.club/douyu/9018297
拳叔二次元,https://www.goodiptv.club/douyu/9484105
老邪说电影,https://www.goodiptv.club/douyu/9222870
洗碗君解说,https://www.goodiptv.club/douyu/9446706
百晓生说剧,https://www.goodiptv.club/douyu/9649681
百晓生解说,https://www.goodiptv.club/douyu/9653063
小司马说剧,https://www.goodiptv.club/douyu/4808115
小司马解说,https://www.goodiptv.club/douyu/9660127
星君说电影,https://www.goodiptv.club/douyu/8014467
刘哔讲电影,https://www.goodiptv.club/douyu/2632223
老王说电影,https://www.goodiptv.club/douyu/9687733
牛叔说电影,https://www.goodiptv.club/douyu/2758565
侃片大师兄,https://www.goodiptv.club/douyu/9338839
虫哥说电影,https://www.goodiptv.club/douyu/8915074
电影迷小雅,https://www.goodiptv.club/douyu/9639225
1900影剧室,https://www.goodiptv.club/douyu/7796193
周星驰,http://www.xuran1983.cn:20230/douyu.php?id=122402
刘德华,http://www.xuran1983.cn:20230/douyu.php?id=2516864
好先生,http://www.xuran1983.cn:20230/douyu.php?id=9650792
庆余年,http://www.xuran1983.cn:20230/douyu.php?id=5908256
欢乐综艺,http://www.xuran1983.cn:20230/douyu.php?id=131977
万合出品,http://www.xuran1983.cn:20230/douyu.php?id=9220456
吃米滴虫,http://www.xuran1983.cn:20230/douyu.php?id=315457
豆瓣高分,http://www.xuran1983.cn:20230/douyu.php?id=8770422
漫威影院,http://www.xuran1983.cn:20230/douyu.php?id=6140589
特辑电影,http://www.xuran1983.cn:20230/douyu.php?id=3637778
粤语电影,http://www.xuran1983.cn:20230/douyu.php?id=1226741
国产电影,http://www.xuran1983.cn:20230/douyu.php?id=5423
恐怖鬼怪,http://www.xuran1983.cn:20230/douyu.php?id=1165374
惊悚电影,http://www.xuran1983.cn:20230/douyu.php?id=96577
华语影视,http://www.xuran1983.cn:20230/douyu.php?id=3928
神乐影视,http://www.xuran1983.cn:20230/douyu.php?id=85894
冰冰影厅,http://www.xuran1983.cn:20230/douyu.php?id=74374
刀刀影院,http://www.xuran1983.cn:20230/douyu.php?id=747764
贝爷贰厅,http://www.xuran1983.cn:20230/douyu.php?id=4332
贝爷叁厅,http://www.xuran1983.cn:20230/douyu.php?id=36337
橙記港剧,http://www.xuran1983.cn:20230/douyu.php?id=4549169
蚂蚱影视,http://www.xuran1983.cn:20230/douyu.php?id=6079455
怡寶影视,http://www.xuran1983.cn:20230/douyu.php?id=434971
圆子影视,http://www.xuran1983.cn:20230/douyu.php?id=6566658
贝贝影视,http://www.xuran1983.cn:20230/douyu.php?id=431460
可乐影视,http://www.xuran1983.cn:20230/douyu.php?id=20415
下饭神剧,http://www.xuran1983.cn:20230/douyu.php?id=276200
古装神剧,http://www.xuran1983.cn:20230/douyu.php?id=338759
酒染影视,http://www.xuran1983.cn:20230/douyu.php?id=7550220
芊珏影视,http://www.xuran1983.cn:20230/douyu.php?id=8814650
热门港剧,http://www.xuran1983.cn:20230/douyu.php?id=5522351
国产剧集,http://www.xuran1983.cn:20230/douyu.php?id=8157860
国产剧场,http://www.xuran1983.cn:20230/douyu.php?id=308752
爱情公寓,http://www.xuran1983.cn:20230/douyu.php?id=2838296
经典剧集,http://www.xuran1983.cn:20230/douyu.php?id=6863367
李卫当官,http://www.xuran1983.cn:20230/douyu.php?id=7473576
龙门镖局,http://www.xuran1983.cn:20230/douyu.php?id=9650860
雍正帝王,http://www.xuran1983.cn:20230/douyu.php?id=9650836
隋唐演义,http://www.xuran1983.cn:20230/douyu.php?id=7552568
音乐欣赏,http://www.xuran1983.cn:20230/douyu.php?id=3186217
舌尖美食,http://www.xuran1983.cn:20230/douyu.php?id=9650849
史君说剧,http://www.xuran1983.cn:20230/douyu.php?id=9419771
史剧解说,http://www.xuran1983.cn:20230/douyu.php?id=297689
老秦说剧,http://www.xuran1983.cn:20230/douyu.php?id=9650131
老蔡解说,http://www.xuran1983.cn:20230/douyu.php?id=8869614
长片短解,http://www.xuran1983.cn:20230/douyu.php?id=9410946
宇哥解说,http://www.xuran1983.cn:20230/douyu.php?id=8651489
皮皮看动漫,http://www.xuran1983.cn:20230/douyu.php?id=9837291
开心锤动漫,http://www.xuran1983.cn:20230/douyu.php?id=9018297
拳叔二次元,http://www.xuran1983.cn:20230/douyu.php?id=9484105
老邪说电影,http://www.xuran1983.cn:20230/douyu.php?id=9222870
洗碗君解说,http://www.xuran1983.cn:20230/douyu.php?id=9446706
百晓生说剧,http://www.xuran1983.cn:20230/douyu.php?id=9649681
百晓生解说,http://www.xuran1983.cn:20230/douyu.php?id=9653063
小司马说剧,http://www.xuran1983.cn:20230/douyu.php?id=4808115
小司马解说,http://www.xuran1983.cn:20230/douyu.php?id=9660127
星君说电影,http://www.xuran1983.cn:20230/douyu.php?id=8014467
刘哔讲电影,http://www.xuran1983.cn:20230/douyu.php?id=2632223
老王说电影,http://www.xuran1983.cn:20230/douyu.php?id=9687733
牛叔说电影,http://www.xuran1983.cn:20230/douyu.php?id=2758565
侃片大师兄,http://www.xuran1983.cn:20230/douyu.php?id=9338839
虫哥说电影,http://www.xuran1983.cn:20230/douyu.php?id=8915074
电影迷小雅,http://www.xuran1983.cn:20230/douyu.php?id=9639225
1900影剧室,http://www.xuran1983.cn:20230/douyu.php?id=7796193
科幻Fans布玛,http://www.xuran1983.cn:20230/douyu.php?id=3508304
小片片说大片,http://www.xuran1983.cn:20230/douyu.php?id=4258555
大片片说小片,http://www.xuran1983.cn:20230/douyu.php?id=7489563
火龙果说电影,http://www.xuran1983.cn:20230/douyu.php?id=9559158

斗鱼精选轮播,#genre#
斗鱼电影HD8,https://www.goodiptv.club/douyu/8663752
斗鱼电影HD10,https://www.goodiptv.club/douyu/6140589
斗鱼电影HD12,https://www.goodiptv.club/douyu/2436390
斗鱼电影HD13,https://www.goodiptv.club/douyu/218859
斗鱼电影HD15,https://www.goodiptv.club/douyu/413573
斗鱼电影HD18,https://www.goodiptv.club/douyu/9292492
斗鱼电影HD19,https://www.goodiptv.club/douyu/3637765rrt97
